瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),利汲(cm),3矫埃脚利汲(cm)
192,柳林,2021-04-15 14:00,16.8,,,,1.2,,270,,24,,4.6,-3.9,,
192,柳林,2021-04-15 15:00,17.4,,,,1.9,,230,,25,,5,-2.8,,
192,柳林,2021-04-15 16:00,17.1,,,,2,,250,,26,,5.1,-2.5,,
192,柳林,2021-04-15 17:00,16.6,,,,2,,200,,29,,5.5,-1.5,,
192,柳林,2021-04-15 18:00,15.3,,,,1.2,,200,,34,,5.9,-.4,,
192,柳林,2021-04-15 19:00,13.1,,,,.4,,0,,40,,6,-.2,,
192,柳林,2021-04-15 20:00,12.1,,,,1.5,,160,,49,,6.9,1.6,,
192,柳林,2021-04-15 21:00,9.3,,,,.2,,0,,69,,8,3.8,,
192,柳林,2021-04-15 22:00,6.6,,,,.3,,0,,78,,7.6,3,,
192,柳林,2021-04-15 23:00,5.5,,,,.4,,0,,83,,7.5,2.8,,
192,柳林,2021-04-16 00:00,4.4,,,,.3,,0,,87,,7.3,2.4,,
192,柳林,2021-04-16 01:00,3.7,,,,0,,0,,91,,7.2,2.3,,
192,柳林,2021-04-16 02:00,3.2,,,,.2,,0,,93,,7.1,2.1,,
192,柳林,2021-04-16 03:00,3.2,,,,.2,,0,,93,,7.1,2.1,,
192,柳林,2021-04-16 04:00,2.4,,,,.2,,0,,95,,6.9,1.6,,
192,柳林,2021-04-16 05:00,2.4,,,,.5,,50,,95,,6.9,1.6,,
192,柳林,2021-04-16 06:00,3.4,,,,.2,,0,,95,,7.4,2.6,,
192,柳林,2021-04-16 07:00,5.3,,,,.5,,180,,90,,8,3.7,,
192,柳林,2021-04-16 08:00,7.8,,,,.4,,0,,84,,8.8,5.2,,
192,柳林,2021-04-16 09:00,10.8,,,,.9,,270,,73,,9.4,6.1,,
192,柳林,2021-04-16 10:00,12.2,,,,.3,,0,,71,,10,7,,
192,柳林,2021-04-16 11:00,16.4,,,,2.1,,230,,60,,11.2,8.6,,
192,柳林,2021-04-16 12:00,18,,,,2.3,,230,,56,,11.5,9,,
192,柳林,2021-04-16 13:00,18.7,,,,2.1,,230,,54,,11.6,9.1,,
192,柳林,2021-04-16 14:00,19.8,,,,2.5,,180,,56,,12.9,10.7,,
192,柳林,2021-04-16 15:00,19.5,,,,2.2,,160,,54,,12.2,9.9,,
192,柳林,2021-04-16 16:00,19.2,,,,2.5,,140,,54,,11.9,9.6,,
192,柳林,2021-04-16 17:00,19.1,,,,2.1,,160,,55,,12.1,9.8,,
192,柳林,2021-04-16 18:00,18,,,,1.6,,140,,60,,12.4,10.1,,
192,柳林,2021-04-16 19:00,16.6,,,,1.5,,160,,66,,12.4,10.2,,
192,柳林,2021-04-16 20:00,15.6,,,,1.3,,160,,71,,12.5,10.3,,
192,柳林,2021-04-16 21:00,15.5,,,,.5,,250,,73,,12.8,10.6,,
192,柳林,2021-04-16 22:00,13.6,,,,.4,,0,,84,,13,10.9,,
192,柳林,2021-04-16 23:00,13.6,,,,.1,,0,,85,,13.2,11.1,,
192,柳林,2021-04-17 00:00,13.8,,,,.4,,0,,83,,13,10.9,,
192,柳林,2021-04-17 01:00,13.3,,,,.2,,0,,87,,13.2,11.1,,
192,柳林,2021-04-17 02:00,12.6,,,,.3,,0,,90,,13,10.9,,
192,柳林,2021-04-17 03:00,11.8,,,,0,,0,,93,,12.8,10.6,,
192,柳林,2021-04-17 04:00,11.1,,,,.5,,20,,95,,12.5,10.3,,
192,柳林,2021-04-17 05:00,10.5,,,,0,,0,,96,,12.1,9.8,,
192,柳林,2021-04-17 06:00,9.5,,,,.3,,0,,97,,11.5,9,,
192,柳林,2021-04-17 07:00,9.8,,,,.2,,0,,97,,11.7,9.3,,
192,柳林,2021-04-17 08:00,13.2,,,,.6,,290,,85,,12.9,10.7,,
192,柳林,2021-04-17 09:00,14.8,,,,.6,,230,,74,,12.4,10.2,,
192,柳林,2021-04-17 10:00,16.4,,,,1.6,,320,,64,,11.9,9.5,,
192,柳林,2021-04-17 11:00,17.5,,,,1.4,,320,,61,,12.1,9.8,,
192,柳林,2021-04-17 12:00,18.6,,,,3.9,,270,,43,,9.2,5.7,,
192,柳林,2021-04-17 13:00,19.2,,,,3.5,,230,,29,,6.4,.7,,
192,柳林,2021-04-17 14:00,18.5,,,,3.7,,320,,29,,6.2,.1,,
192,柳林,2021-04-17 15:00,17.1,,,,4.8,,320,,22,,4.3,-4.8,,
192,柳林,2021-04-17 16:00,17.1,,,,5.6,,270,,19,,3.7,-6.7,,
192,柳林,2021-04-17 17:00,15.9,,,,4,,270,,22,,4,-5.8,,
192,柳林,2021-04-17 18:00,14.1,,,,3.5,,320,,31,,5,-2.8,,
192,柳林,2021-04-17 19:00,12.1,,,,3.6,,320,,30,,4.2,-4.9,,
192,柳林,2021-04-17 20:00,10.6,,,,1.2,,360,,31,,4,-5.8,,
192,柳林,2021-04-17 21:00,10.3,,,,1.4,,320,,33,,4.1,-5.3,,
192,柳林,2021-04-17 22:00,10.1,,,,2.5,,290,,33,,4.1,-5.4,,
192,柳林,2021-04-17 23:00,9.2,,,,.9,,250,,32,,3.7,-6.6,,
192,柳林,2021-04-18 00:00,5.2,,,,.9,,180,,49,,4.3,-4.6,,
192,柳林,2021-04-18 01:00,4.3,,,,.3,,0,,59,,4.9,-3,,
192,柳林,2021-04-18 02:00,3.3,,,,.9,,70,,63,,4.9,-3,,
192,柳林,2021-04-18 03:00,3.2,,,,.3,,0,,66,,5.1,-2.5,,
192,柳林,2021-04-18 04:00,4,,,,1.1,,140,,65,,5.3,-1.9,,
192,柳林,2021-04-18 05:00,3.6,,,,1.2,,140,,73,,5.8,-.7,,
192,柳林,2021-04-18 06:00,4.6,,,,.2,,0,,75,,6.3,.5,,
192,柳林,2021-04-18 07:00,8.3,,,,1.5,,360,,58,,6.3,.5,,
192,柳林,2021-04-18 08:00,10.4,,,,3.7,,340,,51,,6.4,.6,,
192,柳林,2021-04-18 09:00,11.3,,,,4.2,,340,,45,,6,-.2,,
192,柳林,2021-04-18 10:00,11.8,,,,3.9,,320,,44,,6.1,0,,
192,柳林,2021-04-18 11:00,13.5,,,,2.5,,340,,42,,6.5,.8,,
192,柳林,2021-04-18 12:00,14.6,,,,2.8,,340,,39,,6.4,.7,,
192,柳林,2021-04-18 13:00,15.8,,,,1.5,,270,,37,,6.6,1.1,,
192,柳林,2021-04-18 14:00,16.7,,,,1.9,,250,,33,,6.2,.3,,
192,柳林,2021-04-18 15:00,18.2,,,,1.1,,340,,30,,6.2,.3,,
192,柳林,2021-04-18 16:00,18.4,,,,1.4,,250,,28,,5.9,-.4,,
192,柳林,2021-04-18 17:00,18.4,,,,1.9,,290,,29,,6.1,0,,
192,柳林,2021-04-18 18:00,17.8,,,,2,,340,,29,,5.9,-.4,,
192,柳林,2021-04-18 19:00,15.8,,,,2.4,,340,,33,,5.9,-.4,,
192,柳林,2021-04-18 20:00,13.5,,,,.9,,270,,44,,6.8,1.4,,
192,柳林,2021-04-18 21:00,9.7,,,,.8,,70,,57,,6.8,1.5,,
192,柳林,2021-04-18 22:00,9.7,,,,.7,,50,,51,,6.1,0,,
192,柳林,2021-04-18 23:00,7.6,,,,.2,,0,,64,,6.7,1.2,,
192,柳林,2021-04-19 00:00,5.9,,,,.3,,0,,75,,6.9,1.7,,
192,柳林,2021-04-19 01:00,5,,,,.2,,0,,77,,6.7,1.2,,
192,柳林,2021-04-19 02:00,4.2,,,,.3,,0,,86,,7.1,2,,
192,柳林,2021-04-19 03:00,2.7,,,,.1,,0,,88,,6.5,.9,,
192,柳林,2021-04-19 04:00,2.5,,,,.2,,0,,90,,6.6,1,,
192,柳林,2021-04-19 05:00,1.7,,,,.1,,0,,92,,6.3,.5,,
192,柳林,2021-04-19 06:00,1.3,,,,.2,,0,,93,,6.2,.2,,
192,柳林,2021-04-19 07:00,3.5,,,,.5,,90,,89,,7,1.8,,
192,柳林,2021-04-19 08:00,7.5,,,,.3,,0,,78,,8.1,3.9,,
192,柳林,2021-04-19 09:00,12,,,,.6,,50,,53,,7.4,2.7,,
192,柳林,2021-04-19 10:00,15.5,,,,1.1,,320,,43,,7.5,2.9,,
192,柳林,2021-04-19 11:00,18.1,,,,.9,,290,,35,,7.2,2.3,,
192,柳林,2021-04-19 12:00,19.8,,,,1.9,,230,,28,,6.4,.7,,
192,柳林,2021-04-19 13:00,21.8,,,,2.2,,270,,22,,5.8,-.8,,
192,柳林,2021-04-19 14:00,22.2,,,,1.8,,250,,21,,5.6,-1.1,,
192,柳林,2021-04-19 15:00,22.8,,,,1.4,,230,,20,,5.6,-1.3,,
192,柳林,2021-04-19 16:00,23.6,,,,2,,20,,19,,5.6,-1.3,,
192,柳林,2021-04-19 17:00,22.6,,,,1.2,,250,,24,,6.5,.9,,
192,柳林,2021-04-19 18:00,21.8,,,,1.8,,340,,24,,6.2,.3,,
192,柳林,2021-04-19 19:00,19.8,,,,2.1,,340,,27,,6.2,.2,,
192,柳林,2021-04-19 20:00,18.2,,,,2,,320,,29,,6.1,-.1,,
192,柳林,2021-04-19 21:00,17.8,,,,2.1,,340,,26,,5.3,-1.9,,
192,柳林,2021-04-19 22:00,12.8,,,,.5,,270,,41,,6.1,-.1,,
192,柳林,2021-04-19 23:00,10,,,,0,,0,,58,,7.1,2.1,,
192,柳林,2021-04-20 00:00,7.6,,,,.1,,0,,69,,7.2,2.2,,
192,柳林,2021-04-20 01:00,7,,,,.2,,0,,73,,7.3,2.4,,
192,柳林,2021-04-20 02:00,5.3,,,,.6,,50,,81,,7.2,2.2,,
192,柳林,2021-04-20 03:00,5.2,,,,0,,0,,82,,7.2,2.3,,
192,柳林,2021-04-20 04:00,3.9,,,,.1,,0,,89,,7.2,2.2,,
192,柳林,2021-04-20 05:00,3.9,,,,.2,,0,,89,,7.2,2.2,,
192,柳林,2021-04-20 06:00,3.2,,,,.1,,0,,91,,7,1.8,,
192,柳林,2021-04-20 07:00,5.6,,,,.3,,0,,85,,7.7,3.2,,
192,柳林,2021-04-20 08:00,9.9,,,,.8,,290,,79,,9.6,6.4,,
192,柳林,2021-04-20 09:00,14.3,,,,.3,,0,,58,,9.4,6.1,,
192,柳林,2021-04-20 10:00,17.6,,,,.9,,180,,43,,8.6,4.8,,
192,柳林,2021-04-20 11:00,20.3,,,,1.3,,140,,34,,8.1,3.9,,
192,柳林,2021-04-20 12:00,23.3,,,,1.7,,200,,35,,9.9,6.9,,
192,柳林,2021-04-20 13:00,25.1,,,,1.8,,70,,22,,7,1.8,,
192,柳林,2021-04-20 14:00,25.7,,,,2,,70,,22,,7.2,2.3,,
192,柳林,2021-04-20 15:00,25.7,,,,1.1,,90,,21,,6.9,1.7,,
192,柳林,2021-04-20 16:00,25.8,,,,1.5,,140,,23,,7.6,3,,
192,柳林,2021-04-20 17:00,24.5,,,,2,,160,,24,,7.3,2.5,,
192,柳林,2021-04-20 18:00,22.2,,,,1.1,,160,,29,,7.7,3.3,,
192,柳林,2021-04-20 19:00,19.8,,,,1.9,,230,,33,,7.6,3,,
192,柳林,2021-04-20 20:00,15.1,,,,0,,0,,51,,8.7,5,,
192,柳林,2021-04-20 21:00,13.2,,,,.2,,0,,63,,9.5,6.2,,
192,柳林,2021-04-20 22:00,12.2,,,,0,,0,,67,,9.5,6.2,,
192,柳林,2021-04-20 23:00,11.3,,,,0,,0,,73,,9.7,6.6,,
192,柳林,2021-04-21 00:00,11,,,,.3,,0,,74,,9.7,6.5,,
192,柳林,2021-04-21 01:00,9.7,,,,.1,,0,,79,,9.5,6.2,,
192,柳林,2021-04-21 02:00,9.3,,,,0,,0,,82,,9.5,6.3,,
192,柳林,2021-04-21 03:00,8.8,,,,.1,,0,,82,,9.2,5.8,,
192,柳林,2021-04-21 04:00,8.5,,,,.6,,340,,86,,9.5,6.2,,
192,柳林,2021-04-21 05:00,7.8,,,,0,,0,,90,,9.5,6.2,,
192,柳林,2021-04-21 06:00,7.2,,,,.1,,0,,90,,9.1,5.6,,
192,柳林,2021-04-21 07:00,9.3,,,,.3,,0,,82,,9.5,6.3,,
192,柳林,2021-04-21 08:00,12.6,,,,.2,,0,,73,,10.6,7.8,,
192,柳林,2021-04-21 09:00,15.8,,,,.5,,270,,64,,11.4,8.9,,
192,柳林,2021-04-21 10:00,19.4,,,,1.2,,230,,42,,9.4,6.1,,
192,柳林,2021-04-21 11:00,21.8,,,,1.2,,250,,38,,9.9,6.8,,
192,柳林,2021-04-21 12:00,25,,,,1.2,,70,,28,,8.8,5.2,,
192,柳林,2021-04-21 13:00,26.1,,,,1.7,,250,,27,,9.1,5.6,,
192,柳林,2021-04-21 14:00,27.1,,,,2,,160,,27,,9.6,6.4,,
192,柳林,2021-04-21 15:00,25.4,,,,1.9,,180,,29,,9.3,6,,
192,柳林,2021-04-21 16:00,25.3,,,,1.2,,140,,28,,9,5.4,,
192,柳林,2021-04-21 17:00,25.8,,,,2.1,,140,,22,,7.3,2.4,,
192,柳林,2021-04-21 18:00,23.2,,,,1.7,,200,,31,,8.8,5.1,,
192,柳林,2021-04-21 19:00,21.1,,,,.2,,0,,39,,9.7,6.5,,
192,柳林,2021-04-21 20:00,18.4,,,,.1,,0,,52,,10.9,8.3,,
192,柳林,2021-04-21 21:00,16.8,,,,0,,0,,60,,11.4,8.9,,
192,柳林,2021-04-21 22:00,16,,,,0,,0,,65,,11.8,9.4,,
192,柳林,2021-04-21 23:00,15.3,,,,.2,,0,,65,,11.2,8.7,,
192,柳林,2021-04-22 00:00,14.3,,,,.1,,0,,73,,11.9,9.5,,
192,柳林,2021-04-22 01:00,14.1,,,,.1,,0,,75,,12,9.7,,
192,柳林,2021-04-22 02:00,14.3,,,,.6,,110,,78,,12.7,10.5,,
192,柳林,2021-04-22 03:00,13.5,,,,.5,,70,,81,,12.4,10.2,,
192,柳林,2021-04-22 04:00,13.9,,,,.8,,270,,80,,12.6,10.4,,
192,柳林,2021-04-22 05:00,13.2,,,,.8,,50,,77,,11.6,9.2,,
192,柳林,2021-04-22 06:00,12.8,,,,.7,,70,,80,,11.8,9.4,,
192,柳林,2021-04-22 07:00,13.3,,,,.7,,70,,79,,12,9.7,,
192,柳林,2021-04-22 08:00,15.9,,,,.9,,320,,69,,12.4,10.2,,
192,柳林,2021-04-22 09:00,17.4,,,,1.1,,290,,62,,12.3,10,,
192,柳林,2021-04-22 10:00,20.5,,,,1.1,,270,,50,,12,9.7,,
192,柳林,2021-04-22 11:00,22.4,,,,.9,,70,,37,,9.9,6.9,,
192,柳林,2021-04-22 12:00,24.2,,,,1.4,,110,,33,,9.9,6.8,,
192,柳林,2021-04-22 13:00,24.5,,,,2.5,,110,,25,,7.6,3.1,,
192,柳林,2021-04-22 14:00,24.6,,,,2.4,,90,,25,,7.7,3.2,,
192,柳林,2021-04-22 15:00,22.8,,,,.3,,0,,30,,8.3,4.3,,
192,柳林,2021-04-22 16:00,21.9,,,,.8,,110,,32,,8.4,4.4,,
192,柳林,2021-04-22 17:00,22,,,,1.3,,140,,33,,8.7,4.9,,
192,柳林,2021-04-22 18:00,20.7,,,,1,,90,,37,,9,5.4,,
192,柳林,2021-04-22 19:00,19.2,,,,.3,,0,,45,,9.9,6.9,,
192,柳林,2021-04-22 20:00,18.1,,,,.3,,0,,57,,11.8,9.4,,
192,柳林,2021-04-22 21:00,16.3,,,,.3,,0,,63,,11.6,9.2,,
192,柳林,2021-04-22 22:00,14.8,,,,.3,,0,,71,,11.9,9.5,,
192,柳林,2021-04-22 23:00,13.9,,,,.1,,0,,72,,11.4,8.9,,
192,柳林,2021-04-23 00:00,12.8,,,,.1,,0,,77,,11.3,8.8,,
192,柳林,2021-04-23 01:00,13.1,,,,0,,0,,78,,11.7,9.3,,
192,柳林,2021-04-23 02:00,13.4,,,,.1,,0,,76,,11.6,9.2,,
192,柳林,2021-04-23 03:00,12.9,,,,.2,,0,,79,,11.7,9.3,,
192,柳林,2021-04-23 04:00,15.3,,,,3.1,,70,,61,,10.6,7.8,,
192,柳林,2021-04-23 05:00,17,,,,1,,320,,43,,8.3,4.3,,
192,柳林,2021-04-23 06:00,16.9,,,,1.1,,360,,47,,9,5.5,,
192,柳林,2021-04-23 07:00,16.1,,,,.6,,50,,54,,9.8,6.7,,
192,柳林,2021-04-23 08:00,17,,,,.8,,360,,50,,9.6,6.4,,
192,柳林,2021-04-23 09:00,17.7,,,,1.6,,360,,44,,8.8,5.2,,
192,柳林,2021-04-23 10:00,19.1,,,,1.4,,50,,42,,9.2,5.8,,
192,柳林,2021-04-23 11:00,20.6,,,,2.9,,70,,39,,9.4,6.1,,
192,柳林,2021-04-23 12:00,21.6,,,,3.3,,70,,38,,9.7,6.6,,
192,柳林,2021-04-23 13:00,22.4,,,,2.6,,50,,39,,10.5,7.7,,
192,柳林,2021-04-23 14:00,22.7,,,,2.8,,70,,35,,9.6,6.4,,
192,柳林,2021-04-23 15:00,23.2,,,,2.8,,70,,33,,9.3,6,,
192,柳林,2021-04-23 16:00,23,,,,2.2,,50,,30,,8.4,4.4,,
192,柳林,2021-04-23 17:00,22.3,,,,2.5,,50,,34,,9.1,5.6,,
192,柳林,2021-04-23 18:00,20.7,,,,1.8,,20,,36,,8.7,5,,
192,柳林,2021-04-23 19:00,19.1,,,,2.2,,360,,45,,9.9,6.8,,
192,柳林,2021-04-23 20:00,17.7,,,,1.6,,360,,48,,9.7,6.5,,
192,柳林,2021-04-23 21:00,16.7,,,,1.9,,360,,44,,8.3,4.3,,
192,柳林,2021-04-23 22:00,15.8,,,,1.7,,20,,46,,8.2,4.1,,
192,柳林,2021-04-23 23:00,15.3,,,,1.5,,360,,47,,8.1,4,,
192,柳林,2021-04-24 00:00,14.5,,,,1.4,,360,,48,,7.9,3.6,,
192,柳林,2021-04-24 01:00,13.9,,,,1.1,,340,,49,,7.7,3.3,,
192,柳林,2021-04-24 02:00,12.8,,,,.5,,20,,54,,8,3.7,,
192,柳林,2021-04-24 03:00,13,,,,.4,,0,,56,,8.4,4.4,,
192,柳林,2021-04-24 04:00,11.2,,,,.2,,0,,64,,8.5,4.6,,
192,柳林,2021-04-24 05:00,10.8,,,,.1,,0,,68,,8.8,5.1,,
192,柳林,2021-04-24 06:00,9.5,,,,0,,0,,76,,9,5.4,,
192,柳林,2021-04-24 07:00,11.3,,,,.1,,0,,77,,10.3,7.4,,
192,柳林,2021-04-24 08:00,15.5,,,,1,,20,,61,,10.7,8,,
192,柳林,2021-04-24 09:00,17.5,,,,2,,70,,52,,10.4,7.5,,
192,柳林,2021-04-24 10:00,18.8,,,,1.6,,70,,47,,10.2,7.2,,
192,柳林,2021-04-24 11:00,20.8,,,,1.6,,50,,45,,11,8.4,,
192,柳林,2021-04-24 12:00,21.1,,,,1.4,,90,,44,,10.9,8.3,,
192,柳林,2021-04-24 13:00,22.7,,,,1.4,,20,,41,,11.2,8.7,,
192,柳林,2021-04-24 14:00,24.2,,,,1.7,,90,,38,,11.4,8.9,,
192,柳林,2021-04-24 15:00,23.6,,,,2.1,,250,,40,,11.6,9.1,,
192,柳林,2021-04-24 16:00,22.7,,,,2.3,,230,,46,,12.6,10.4,,
192,柳林,2021-04-24 17:00,21,,,,2.4,,180,,50,,12.4,10.1,,
192,柳林,2021-04-24 18:00,19.7,,,,1.1,,180,,56,,12.8,10.6,,
192,柳林,2021-04-24 19:00,17.2,,,,.8,,200,,63,,12.3,10,,
192,柳林,2021-04-24 20:00,16.1,,,,1.1,,250,,67,,12.2,9.9,,
192,柳林,2021-04-24 21:00,14.4,,,,.7,,200,,72,,11.8,9.4,,
192,柳林,2021-04-24 22:00,14,,,,.4,,0,,74,,11.8,9.4,,
192,柳林,2021-04-24 23:00,14.5,,,,.7,,160,,74,,12.2,9.9,,
192,柳林,2021-04-25 00:00,12.3,,,,.7,,160,,84,,11.9,9.6,,
192,柳林,2021-04-25 01:00,11.8,,,,.7,,110,,88,,12.1,9.8,,
192,柳林,2021-04-25 02:00,12.3,,,,0,,0,,88,,12.5,10.3,,
192,柳林,2021-04-25 03:00,12.5,,,,.1,,0,,88,,12.7,10.5,,
192,柳林,2021-04-25 04:00,11.6,,,,.2,,0,,90,,12.3,10,,
192,柳林,2021-04-25 05:00,10.1,,,,.3,,0,,95,,11.7,9.3,,
192,柳林,2021-04-25 06:00,9.4,,,,.5,,20,,95,,11.2,8.6,,
192,柳林,2021-04-25 07:00,10.7,,,,.3,,0,,93,,11.9,9.6,,
192,柳林,2021-04-25 08:00,14.1,,,,.3,,0,,80,,12.8,10.6,,
192,柳林,2021-04-25 09:00,18.2,,,,2,,70,,62,,12.9,10.7,,
192,柳林,2021-04-25 10:00,20.1,,,,2.4,,90,,50,,11.7,9.3,,
192,柳林,2021-04-25 11:00,21.2,,,,2.3,,50,,45,,11.2,8.7,,
192,柳林,2021-04-25 12:00,21.3,,,,1.9,,70,,44,,11.1,8.5,,
192,柳林,2021-04-25 13:00,22.7,,,,2.9,,70,,41,,11.2,8.7,,
192,柳林,2021-04-25 14:00,22,,,,2.9,,90,,41,,10.8,8.1,,
192,柳林,2021-04-25 15:00,19.7,,,,1.6,,230,,54,,12.4,10.1,,
192,柳林,2021-04-25 16:00,21.2,,,,1.4,,290,,53,,13.3,11.2,,
192,柳林,2021-04-25 17:00,19.7,,,,1.2,,140,,53,,12.1,9.8,,
192,柳林,2021-04-25 18:00,18.1,,,,2.3,,140,,54,,11.2,8.6,,
192,柳林,2021-04-25 19:00,16.6,,,,1.5,,140,,56,,10.5,7.7,,
192,柳林,2021-04-25 20:00,15.3,,,,1.5,,140,,61,,10.6,7.8,,
192,柳林,2021-04-25 21:00,14.5,,,,.5,,110,,67,,11,8.4,,
192,柳林,2021-04-25 22:00,13.6,,,,.8,,110,,71,,11,8.4,,
192,柳林,2021-04-25 23:00,12.8,,,,.7,,110,,72,,10.6,7.8,,
192,柳林,2021-04-26 00:00,13.1,,,,2.6,,70,,51,,7.6,3.1,,
192,柳林,2021-04-26 01:00,11.8,,,,1.5,,20,,56,,7.7,3.2,,
192,柳林,2021-04-26 02:00,10.1,,,,.7,,360,,64,,7.8,3.5,,
192,柳林,2021-04-26 03:00,8.3,,,,.5,,50,,73,,8,3.7,,
192,柳林,2021-04-26 04:00,7.1,,,,.7,,20,,81,,8.1,4,,
192,柳林,2021-04-26 05:00,6.3,,,,.1,,0,,85,,8.1,3.9,,
192,柳林,2021-04-26 06:00,5,,,,.2,,0,,90,,7.8,3.4,,
192,柳林,2021-04-26 07:00,8,,,,.3,,0,,80,,8.5,4.7,,
192,柳林,2021-04-26 08:00,11.5,,,,.5,,180,,66,,8.9,5.3,,
192,柳林,2021-04-26 09:00,14,,,,2.1,,70,,47,,7.5,2.8,,
192,柳林,2021-04-26 10:00,15.4,,,,2.1,,90,,46,,8,3.8,,
192,柳林,2021-04-26 11:00,16.4,,,,2,,70,,45,,8.4,4.4,,
192,柳林,2021-04-26 12:00,18.2,,,,1.4,,50,,40,,8.3,4.3,,
192,柳林,2021-04-26 13:00,18.7,,,,2.3,,270,,40,,8.6,4.8,,
192,柳林,2021-04-26 14:00,19.5,,,,1,,270,,40,,9,5.5,,
192,柳林,2021-04-26 15:00,20,,,,1.7,,320,,36,,8.4,4.4,,
192,柳林,2021-04-26 16:00,19.6,,,,2.5,,250,,38,,8.6,4.8,,
192,柳林,2021-04-26 17:00,18.6,,,,1.9,,200,,43,,9.2,5.7,,
192,柳林,2021-04-26 18:00,17.7,,,,2.5,,110,,44,,8.8,5.2,,
192,柳林,2021-04-26 19:00,14.8,,,,1.3,,110,,48,,8,3.8,,
192,柳林,2021-04-26 20:00,12,,,,.1,,0,,61,,8.5,4.6,,
192,柳林,2021-04-26 21:00,10.3,,,,.1,,0,,64,,8,3.7,,
192,柳林,2021-04-26 22:00,10.1,,,,.1,,0,,68,,8.4,4.4,,
192,柳林,2021-04-26 23:00,8.9,,,,.3,,0,,73,,8.3,4.3,,
192,柳林,2021-04-27 00:00,8,,,,0,,0,,77,,8.2,4.2,,
192,柳林,2021-04-27 01:00,7.4,,,,.3,,0,,80,,8.2,4.1,,
192,柳林,2021-04-27 02:00,6.8,,,,0,,0,,84,,8.2,4.2,,
192,柳林,2021-04-27 03:00,6.1,,,,.1,,0,,87,,8.1,4,,
192,柳林,2021-04-27 04:00,6.1,,,,.3,,0,,89,,8.4,4.4,,
192,柳林,2021-04-27 05:00,5.8,,,,.3,,0,,90,,8.2,4.2,,
192,柳林,2021-04-27 06:00,6.8,,,,.1,,0,,88,,8.7,4.9,,
192,柳林,2021-04-27 07:00,8.4,,,,.3,,0,,84,,9.2,5.8,,
192,柳林,2021-04-27 08:00,11.1,,,,.2,,0,,75,,9.9,6.8,,
192,柳林,2021-04-27 09:00,13.3,,,,.5,,70,,65,,9.9,6.8,,
192,柳林,2021-04-27 10:00,15.4,,,,1.2,,290,,60,,10.4,7.6,,
192,柳林,2021-04-27 11:00,15.6,,,,1.1,,290,,62,,10.9,8.3,,
192,柳林,2021-04-27 12:00,16,,,,1.6,,230,,57,,10.3,7.4,,
192,柳林,2021-04-27 13:00,17.8,,,,1.1,,250,,51,,10.4,7.5,,
192,柳林,2021-04-27 14:00,17.7,,,,1.4,,230,,54,,10.9,8.2,,
192,柳林,2021-04-27 15:00,18.1,,,,1.6,,180,,46,,9.5,6.2,,
192,柳林,2021-04-27 16:00,17.8,,,,2.1,,200,,52,,10.6,7.8,,
192,柳林,2021-04-27 17:00,17.6,,,,1.1,,180,,58,,11.6,9.2,,
192,柳林,2021-04-27 18:00,16.7,,,,.6,,50,,62,,11.7,9.3,,
192,柳林,2021-04-27 19:00,16,,,,1.5,,110,,66,,11.9,9.6,,
192,柳林,2021-04-27 20:00,15.5,,,,.7,,160,,71,,12.4,10.2,,
192,柳林,2021-04-27 21:00,14.9,,,,.9,,230,,76,,12.8,10.6,,
192,柳林,2021-04-27 22:00,15.1,,,,1.1,,250,,76,,12.9,10.8,,
192,柳林,2021-04-27 23:00,14.1,,,,.4,,0,,81,,12.9,10.8,,
192,柳林,2021-04-28 00:00,14.3,,,,1.3,,160,,82,,13.3,11.2,,
192,柳林,2021-04-28 01:00,14,,,,.6,,230,,87,,13.8,11.8,,
192,柳林,2021-04-28 02:00,14.6,,,,1.2,,250,,83,,13.7,11.7,,
192,柳林,2021-04-28 03:00,11.5,,,,.1,,0,,92,,12.4,10.2,,
192,柳林,2021-04-28 04:00,10.7,,,,.3,,0,,94,,12,9.7,,
192,柳林,2021-04-28 05:00,10.1,,,,.9,,160,,97,,11.9,9.6,,
192,柳林,2021-04-28 06:00,9.2,,,,.3,,0,,97,,11.2,8.7,,
192,柳林,2021-04-28 07:00,11.1,,,,.4,,0,,96,,12.6,10.4,,
192,柳林,2021-04-28 08:00,14.3,,,,.2,,0,,85,,13.8,11.8,,
192,柳林,2021-04-28 09:00,17.2,,,,.6,,20,,73,,14.3,12.3,,
192,柳林,2021-04-28 10:00,19.4,,,,1.4,,290,,61,,13.7,11.6,,
192,柳林,2021-04-28 11:00,20.7,,,,1.6,,290,,50,,12.1,9.8,,
192,柳林,2021-04-28 12:00,21.7,,,,.8,,250,,41,,10.6,7.8,,
192,柳林,2021-04-28 13:00,23.1,,,,1.8,,200,,41,,11.6,9.1,,
192,柳林,2021-04-28 14:00,23,,,,1.9,,250,,44,,12.3,10,,
192,柳林,2021-04-28 15:00,23.5,,,,1.9,,180,,46,,13.3,11.2,,
192,柳林,2021-04-28 16:00,22.5,,,,1.5,,230,,47,,12.8,10.6,,
